 ------------------------------------
 ------------------------------------
 ANL-Osaka g* N -> MB amplitude
process :  g* n -> pi0 n
Q2=  0.000 GeV^2
L=       0
   W(MeV)               EL+                     EL-                     ML+                     ML-                     SL+                     SL- 
  1840.00      0.6476E+00  0.6202E+00  0.0000E+00  0.0000E+00 -0.1114E+01  0.1415E+01 -0.6274E+00  0.3115E+00  0.3176E+00  0.7535E-01  0.9569E+00 -0.1703E-03
  1860.00      0.6058E+00  0.6014E+00  0.0000E+00  0.0000E+00 -0.9601E+00  0.1318E+01 -0.4575E+00  0.1440E+00  0.2595E+00  0.1396E+00  0.8737E+00  0.4676E-01
  1880.00      0.5646E+00  0.5743E+00  0.0000E+00  0.0000E+00 -0.8148E+00  0.1246E+01 -0.2896E+00  0.1524E-01  0.2001E+00  0.1885E+00  0.7902E+00  0.8890E-01
  1900.00      0.5284E+00  0.5391E+00  0.0000E+00  0.0000E+00 -0.6815E+00  0.1191E+01 -0.1326E+00 -0.8345E-01  0.1434E+00  0.2254E+00  0.7044E+00  0.1255E+00
  1920.00      0.5002E+00  0.4993E+00  0.0000E+00  0.0000E+00 -0.5620E+00  0.1147E+01  0.1018E-01 -0.1601E+00  0.9145E-01  0.2542E+00  0.6166E+00  0.1565E+00
  1940.00      0.4805E+00  0.4589E+00  0.0000E+00  0.0000E+00 -0.4542E+00  0.1107E+01  0.1378E+00 -0.2217E+00  0.4452E-01  0.2782E+00  0.5279E+00  0.1823E+00
  1960.00      0.4673E+00  0.4210E+00  0.0000E+00  0.0000E+00 -0.3526E+00  0.1066E+01  0.2514E+00 -0.2735E+00  0.1624E-02  0.2996E+00  0.4405E+00  0.2035E+00
  1980.00      0.4582E+00  0.3866E+00  0.0000E+00  0.0000E+00 -0.2515E+00  0.1026E+01  0.3524E+00 -0.3191E+00 -0.3817E-01  0.3189E+00  0.3574E+00  0.2208E+00
  2000.00      0.4514E+00  0.3556E+00  0.0000E+00  0.0000E+00 -0.1482E+00  0.9906E+00  0.4419E+00 -0.3612E+00 -0.7512E-01  0.3365E+00  0.2820E+00  0.2350E+00
L=       2
   W                    EL+                     EL-                     ML+                     ML-                     SL+                     SL- 
  1080.00      0.3506E-04  0.1674E-04  0.1881E-01 -0.5547E-05 -0.3317E-02 -0.1101E-05  0.1881E-02 -0.1087E-06 -0.2481E-03  0.6406E-04 -0.3047E-02  0.6203E-04
  1100.00      0.4772E-03 -0.1138E-03  0.1432E+00  0.9436E-03 -0.2469E-01 -0.2812E-04  0.1612E-01 -0.4410E-04 -0.2704E-02 -0.1289E-02 -0.2050E-01 -0.1616E-02
  1120.00     -0.1404E-03  0.1454E-03  0.2676E+00  0.3675E-02 -0.4452E-01 -0.6193E-03  0.3371E-01  0.6428E-03 -0.9896E-02 -0.7997E-03 -0.3894E-01 -0.4082E-02
  1140.00     -0.2105E-02  0.1991E-02  0.3906E+00  0.5949E-02 -0.6269E-01 -0.1821E-02  0.5572E-01  0.2486E-02 -0.2270E-01  0.2776E-03 -0.6009E-01 -0.7631E-02
  1160.00      0.1329E-02  0.4839E-02  0.5020E+00  0.1433E-01 -0.7768E-01 -0.5047E-03  0.8137E-01  0.1448E-02 -0.1738E-01 -0.1180E-02 -0.4042E-01 -0.4770E-02
